Finnkode,Specifications
294364860,"{""Modell\u00e5r"": ""2009"", ""Kilometer"": ""212 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 777 kr (avgifter)"", ""Pris eks omreg"": ""33 222 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""17.09.2009"", ""Farge"": ""Beige"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""109 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 425 kg"", ""CO2-utslipp"": ""137 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""PD31314"", ""Chassis nr. (VIN)"": ""VF30U9HZH9S145372"", ""Neste frist for EU-kontroll"": ""30.04.2025""}"
293689885,"{""Modell\u00e5r"": ""2010"", ""Kilometer"": ""157 800 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 777 kr (avgifter)"", ""Pris eks omreg"": ""33 222 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""29.06.2010"", ""Farge"": ""Bl\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""92 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 155 kg"", ""CO2-utslipp"": ""99 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""4"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""BR98785"", ""Chassis nr. (VIN)"": ""VF7SC9HP4AA557416"", ""Neste frist for EU-kontroll"": ""08.12.2023""}"
293062471,"{""Modell\u00e5r"": ""2010"", ""Kilometer"": ""157 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 777 kr (avgifter)"", ""Pris eks omreg"": ""30 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""29.03.2010"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""105 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 245 kg"", ""CO2-utslipp"": ""149 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Sedan"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""8"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""SU85446"", ""Chassis nr. (VIN)"": ""JMZBL12Z201180049"", ""Neste frist for EU-kontroll"": ""02.05.2024""}"
292643354,"{""Modell\u00e5r"": ""2012"", ""Kilometer"": ""199 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 777 kr (avgifter)"", ""Pris eks omreg"": ""33 222 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""26.02.2013"", ""Farge"": ""Bl\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""69 Hk"", ""Sylindervolum"": ""1,2 l"", ""Vekt"": ""992 kg"", ""CO2-utslipp"": ""128 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall eiere"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""PD44602"", ""Chassis nr. (VIN)"": ""WVWZZZ6RZCY073695"", ""Sist EU-godkjent"": ""28.02.2025"", ""Neste frist for EU-kontroll"": ""28.02.2025""}"
278641181,"{""Modell\u00e5r"": ""2012"", ""Kilometer"": ""151 454 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""30 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""08.03.2012"", ""Garanti"": ""3 mnd"", ""Garanti inntil"": ""3 000 km"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Gr\u00e5"", ""Interi\u00f8rfarge"": ""Sort"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""110 Hk"", ""Sylindervolum"": ""1,5 l"", ""Vekt"": ""1 598 kg"", ""CO2-utslipp"": ""130 g/km"", ""Antall seter"": ""7"", ""Karosseri"": ""Flerbruksbil"", ""Antall d\u00f8rer"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""LY72110"", ""Chassis nr. (VIN)"": ""VF1JZ09BE44008277"", ""Maksimal tilhengervekt"": ""1 300 kg""}"
267312051,"{""Modell\u00e5r"": ""2010"", ""Kilometer"": ""152 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 729 kr (avgifter)"", ""Pris eks omreg"": ""33 171 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""24.11.2009"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Gr\u00e5"", ""Interi\u00f8rfarge"": ""Sort/Gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""75 Hk"", ""Sylindervolum"": ""1,2 l"", ""Vekt"": ""1 180 kg"", ""CO2-utslipp"": ""119 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""VX34906"", ""Chassis nr. (VIN)"": ""ZFA19900000514961"", ""Maksimal tilhengervekt"": ""1 000 kg""}"
215050300,"{""Modell\u00e5r"": ""2002"", ""Kilometer"": ""194 000 km"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 729 kr (avgifter)"", ""Pris eks omreg"": ""29 171 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""14.11.2002"", ""Farge"": ""S\u00f8lv"", ""Effekt"": ""116 Hk"", ""Sylindervolum"": ""2,1 l"", ""Vekt"": ""1 505 kg"", ""Antall seter"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""PD14475"", ""Chassis nr. (VIN)"": ""WDB2032041F364255"", ""Maksimal tilhengervekt"": ""1 500 kg""}"
207811676,"{""Modell\u00e5r"": ""2002"", ""Kilometer"": ""192 500 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 231 kr (avgifter)"", ""Pris eks omreg"": ""31 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""24.05.2002"", ""Farge"": ""R\u00f8d"", ""Hjuldrift"": ""Bakhjulsdrift"", ""Effekt"": ""88 Hk"", ""Sylindervolum"": ""2,5 l"", ""Vekt"": ""1 830 kg"", ""Antall seter"": ""3"", ""Karosseri"": ""Kasse"", ""Antall d\u00f8rer"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Reg.nr."": ""NE91705"", ""Chassis nr. (VIN)"": ""JT121JK2100006129"", ""Maksimal tilhengervekt"": ""2 000 kg""}"
168463021,"{""Modell\u00e5r"": ""2011"", ""Kilometer"": ""156 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 319 kr (avgifter)"", ""Pris eks omreg"": ""31 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""75 Hk"", ""Sylindervolum"": ""1,2 l"", ""CO2-utslipp"": ""134 g/km"", ""Antall seter"": ""2"", ""Karosseri"": ""Kasse"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Reg.nr."": ""pd37196""}"
156080889,"{""Modell\u00e5r"": ""2008"", ""Kilometer"": ""188 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 649 kr (avgifter)"", ""Pris eks omreg"": ""29 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""90 Hk"", ""Sylindervolum"": ""1,6 l"", ""CO2-utslipp"": ""118 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""Kz55137""}"
154352047,"{""Modell\u00e5r"": ""2007"", ""Kilometer"": ""141 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 618 kr (avgifter)"", ""Pris eks omreg"": ""29 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""Farge"": ""Gr\u00e5"", ""Interi\u00f8rfarge"": ""M\u00f8rkt stoff"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""90 Hk"", ""Sylindervolum"": ""1,4 l"", ""CO2-utslipp"": ""154 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Flerbruksbil"", ""Antall d\u00f8rer"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""su55973""}"
121741339,"{""Modell\u00e5r"": ""1997"", ""Kilometer"": ""95 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""Fritatt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""Farge"": ""Bl\u00e5"", ""Fargebeskrivelse"": ""BL\u00c5"", ""Interi\u00f8rfarge"": ""FLERFARGET"", ""Hjuldrift"": ""Forhjulsdrift"", ""Hjuldriftnavn"": ""FORHJULSDRIFT"", ""Effekt"": ""58 Hk"", ""Sylindervolum"": ""1,2 l"", ""Antall seter"": ""4"", ""Karosseri"": ""Kombi 3-d\u00f8rs"", ""Antall d\u00f8rer"": ""3"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Chassis nr. (VIN)"": ""VF1C0670516568630""}"
79680940,"{""Modell\u00e5r"": ""2004"", ""Kilometer"": ""204 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 538 kr (avgifter)"", ""Pris eks omreg"": ""29 500 kr"", ""\u00c5rsavgift"": ""Les mer"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Gr\u00e5"", ""Interi\u00f8rfarge"": ""Sort"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""109 Hk"", ""Sylindervolum"": ""2 l"", ""CO2-utslipp"": ""149 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""FT12221""}"
341091513,"{""Modell\u00e5r"": ""2006"", ""Kilometer"": ""141 613 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 777 kr (avgifter)"", ""Pris eks omreg"": ""36 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""20.11.2006"", ""Farge"": ""Bl\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""69 Hk"", ""Sylindervolum"": ""1 l"", ""Vekt"": ""995 kg"", ""CO2-utslipp"": ""127 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 3-d\u00f8rs"", ""Antall d\u00f8rer"": ""2"", ""Antall eiere"": ""6"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""CF39753"", ""Chassis nr. (VIN)"": ""JTDJG963905034883"", ""Maksimal tilhengervekt"": ""750 kg"", ""Sist EU-godkjent"": ""21.02.2024"", ""Neste frist for EU-kontroll"": ""16.02.2026""}"
341510382,"{""Modell\u00e5r"": ""1999"", ""Kilometer"": ""180 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""37 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""16.04.1999"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""170 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 425 kg"", ""Antall seter"": ""5"", ""Karosseri"": ""SUV/Offroad"", ""Antall eiere"": ""10"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""HB56409"", ""Chassis nr. (VIN)"": ""JF1SF5LP5XG041496"", ""Maksimal tilhengervekt"": ""1 800 kg"", ""Sist EU-godkjent"": ""01.09.2023"", ""Neste frist for EU-kontroll"": ""30.09.2025""}"
341509912,"{""Modell\u00e5r"": ""2008"", ""Kilometer"": ""508 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""38 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""07.04.2009"", ""Farge"": ""Bl\u00e5"", ""Hjuldrift"": ""Bakhjulsdrift"", ""Effekt"": ""150 Hk"", ""Sylindervolum"": ""2,1 l"", ""Vekt"": ""1 740 kg"", ""CO2-utslipp"": ""231 g/km"", ""Antall seter"": ""9"", ""Karosseri"": ""Flerbruksbil"", ""Antall d\u00f8rer"": ""6"", ""Antall eiere"": ""6"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""XN34966"", ""Chassis nr. (VIN)"": ""WDF63970313438229"", ""Maksimal tilhengervekt"": ""2 000 kg"", ""Neste frist for EU-kontroll"": ""17.07.2024""}"
341504335,"{""Modell\u00e5r"": ""2008"", ""Kilometer"": ""343 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""38 055 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""10.08.2007"", ""Farge"": ""S\u00f8lv"", ""Fargebeskrivelse"": ""S\u00f8lv metallic"", ""Interi\u00f8rfarge"": ""Sort skinn"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""126 Hk"", ""Sylindervolum"": ""2,4 l"", ""Vekt"": ""1 622 kg"", ""CO2-utslipp"": ""172 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""4"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""HZ26619"", ""Chassis nr. (VIN)"": ""YV1SW814282680211"", ""Maksimal tilhengervekt"": ""1 800 kg"", ""Neste frist for EU-kontroll"": ""30.09.2025""}"
341499175,"{""Modell\u00e5r"": ""2007"", ""Kilometer"": ""164 367 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""38 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""05.11.2007"", ""Farge"": ""S\u00f8lv"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""140 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 625 kg"", ""CO2-utslipp"": ""177 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""SUV/Offroad"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""9"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""YK21759"", ""Chassis nr. (VIN)"": ""JMBXJCW8W7Z905627"", ""Maksimal tilhengervekt"": ""2 000 kg""}"
341490987,"{""Modell\u00e5r"": ""2008"", ""Kilometer"": ""308 070 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""38 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""01.07.2008"", ""Farge"": ""Svart"", ""Fargebeskrivelse"": ""Sort metalic"", ""Interi\u00f8rfarge"": ""Sort stoff"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""140 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 605 kg"", ""CO2-utslipp"": ""173 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""13"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""VF98672"", ""Chassis nr. (VIN)"": ""TMBKE61Z688032538"", ""Maksimal tilhengervekt"": ""1 600 kg"", ""Sist EU-godkjent"": ""18.01.2024"", ""Neste frist for EU-kontroll"": ""18.01.2026""}"
341488872,"{""Modell\u00e5r"": ""2007"", ""Kilometer"": ""260 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""35 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""22.02.2007"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""105 Hk"", ""Sylindervolum"": ""1,9 l"", ""Vekt"": ""1 410 kg"", ""CO2-utslipp"": ""132 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Annet"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""6"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""LY63219"", ""Chassis nr. (VIN)"": ""WAUZZZ8P37A156764"", ""Maksimal tilhengervekt"": ""1 400 kg"", ""Sist EU-godkjent"": ""05.07.2023"", ""Neste frist for EU-kontroll"": ""29.07.2025""}"
341483279,"{""Modell\u00e5r"": ""2012"", ""Kilometer"": ""178 500 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""38 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""30.07.2012"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""150 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 283 kg"", ""CO2-utslipp"": ""139 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""NF56854"", ""Chassis nr. (VIN)"": ""WF0LXXGCBLBY38581"", ""Maksimal tilhengervekt"": ""1 500 kg"", ""Neste frist for EU-kontroll"": ""30.04.2025""}"
325890074,"{""Modell\u00e5r"": ""2010"", ""Kilometer"": ""510 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""Fritatt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""22.08.2018"", ""Farge"": ""Hvit"", ""Interi\u00f8rfarge"": ""Gray alcantara"", ""Hjuldrift"": ""Bakhjulsdrift"", ""Effekt"": ""140 Hk"", ""Sylindervolum"": ""2,4 l"", ""Vekt"": ""2 265 kg"", ""CO2-utslipp"": ""271 g/km"", ""Antall seter"": ""3"", ""Karosseri"": ""Flerbruksbil"", ""Antall eiere"": ""7"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Reg.nr."": ""PR47771"", ""Chassis nr. (VIN)"": ""WF0FXXTTFFAG23448"", ""Maksimal tilhengervekt"": ""2 800 kg"", ""Neste frist for EU-kontroll"": ""28.02.2025""}"
341472701,"{""Modell\u00e5r"": ""2007"", ""Kilometer"": ""236 556 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""Fritatt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""131 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 668 kg"", ""CO2-utslipp"": ""169 g/km"", ""Antall seter"": ""7"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""4"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""DN19894"", ""Chassis nr. (VIN)"": ""WF0SXXGBWS7E70482"", ""Maksimal tilhengervekt"": ""1 750 kg"", ""Sist EU-godkjent"": ""21.06.2023""}"
341471896,"{""Modell\u00e5r"": ""2009"", ""Kilometer"": ""217 219 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""34 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""15.10.2008"", ""Farge"": ""S\u00f8lv"", ""Fargebeskrivelse"": ""S\u00f8lv"", ""Interi\u00f8rfarge"": ""Svart"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""120 Hk"", ""Sylindervolum"": ""1,9 l"", ""Vekt"": ""1 575 kg"", ""CO2-utslipp"": ""194 g/km"", ""Antall seter"": ""7"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""DN10138"", ""Chassis nr. (VIN)"": ""W0L0AHM759G017860"", ""Maksimal tilhengervekt"": ""1 400 kg"", ""Sist EU-godkjent"": ""05.01.2024"", ""Neste frist for EU-kontroll"": ""05.01.2026""}"
341469020,"{""Modell\u00e5r"": ""2008"", ""Kilometer"": ""169 405 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""38 155 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""05.05.2008"", ""Farge"": ""Svart"", ""Fargebeskrivelse"": ""Sort"", ""Interi\u00f8rfarge"": ""Sort"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""109 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 334 kg"", ""CO2-utslipp"": ""132 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""3"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""BR65728"", ""Chassis nr. (VIN)"": ""YV1MW765282424106"", ""Maksimal tilhengervekt"": ""1 300 kg"", ""Sist EU-godkjent"": ""04.08.2022"", ""Neste frist for EU-kontroll"": ""31.08.2024""}"
341459865,"{""Modell\u00e5r"": ""2011"", ""Kilometer"": ""143 898 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""35 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""25.01.2011"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""86 Hk"", ""Sylindervolum"": ""1,4 l"", ""Vekt"": ""1 029 kg"", ""CO2-utslipp"": ""139 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""4"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""AS27166"", ""Chassis nr. (VIN)"": ""TMBEC65J2B3112270"", ""Maksimal tilhengervekt"": ""1 000 kg"", ""Neste frist for EU-kontroll"": ""30.06.2025""}"
341448774,"{""Modell\u00e5r"": ""2011"", ""Kilometer"": ""166 500 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""Fritatt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""09.05.2011"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""116 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 377 kg"", ""CO2-utslipp"": ""117 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""PP94744"", ""Chassis nr. (VIN)"": ""JMZBLA4Y601242927"", ""Maksimal tilhengervekt"": ""1 300 kg"", ""Neste frist for EU-kontroll"": ""23.01.2025""}"
